,train_loss,val_loss,ji,val_ji,acc,prec,f1,recall,val_acc,val_prec,val_f1,val_recall
0,0.3558450022881681,0.14861049130558968,0.36538750336251474,0.49526554097731906,0.7242619146000255,0.018666675677757833,0.01714485343906166,0.33436102518813143,0.9905310819546381,0.0,0.0,0.0
1,0.06965162009000778,0.07833565833667915,0.5153414341536435,0.5224048793315887,0.9905154130675576,0.35833516933701254,0.06838817039308857,0.047027427253487984,0.9907094240188599,0.6143013723194599,0.10024789006759723,0.05686000897549093
2,0.04090854979374192,0.03968259164442619,0.6310934034260837,0.6148763050635656,0.9916065486994656,0.6527095957235857,0.4065714582800865,0.34987563463774596,0.9909003625313441,0.5202291458845139,0.3804453598956267,0.30943036265671253
3,0.03024195290424607,0.048869418911635876,0.6989919126033783,0.49753877768913907,0.9928565968166698,0.6606360541148619,0.5671962177105756,0.5207132035760548,0.9906102369228998,0.14852387209733328,0.008662819396704435,0.004485052699844043
4,0.025229518149386752,0.030758995407571394,0.7213631315664811,0.600995143254598,0.9932635773311962,0.6772355621511286,0.6101083913987333,0.5862527512691238,0.992191935578982,0.8169164111216863,0.34490679452816647,0.22099063669641814
5,0.022144429859789934,0.029451383122553427,0.7393367214636369,0.6034267495075861,0.9935027014125477,0.6701368694955653,0.6479830244725401,0.647049424865029,0.9920510103305181,0.7519369324048361,0.3451341986656189,0.234905065347751
6,0.020090334371409634,0.07712183644374211,0.7570855064825578,0.5334000637133917,0.9939291509714994,0.6824674492532556,0.679953830350529,0.6922105285931718,0.9472396373748779,0.12477932435770829,0.21378889183203378,0.7599761585394541
7,0.01935705127702518,0.02521740769346555,0.7509908177635887,0.6691425442695618,0.9938136631792241,0.6900735042311928,0.6698706762357192,0.6731057798320597,0.9924335926771164,0.6468451569477717,0.5115708435575167,0.4286494751771291
8,0.017786519466476008,0.021668090174595516,0.7726184855807912,0.7122260977824529,0.9944104064594615,0.7056646249511025,0.7058472072536295,0.7179217689416625,0.9933514346679052,0.6927722742160162,0.6003485918045044,0.5329211379090945
9,0.01695407921956344,0.03524225406969587,0.7768521818247709,0.5737883845965067,0.9945004278963262,0.7129378643902865,0.7152193616737019,0.7284993258389559,0.9916135470072428,0.7737691154082617,0.2664176846543948,0.16451990914841494
10,0.01689053431830623,0.023296347508827846,0.7742973338473927,0.6221742133299509,0.9944611636075107,0.7159600507129322,0.7090300879695198,0.7222041499885645,0.9926058202981949,0.8390227307875952,0.39954814314842224,0.26458590974410373
11,0.0155614252964204,0.03028176072984934,0.7904221946542913,0.6189792255560557,0.9949474443088878,0.7352768003940582,0.736574627052654,0.7424258199605075,0.9918814351161321,0.6775742520888647,0.3912729558845361,0.2825925772388776
12,0.0148087230426344,0.03552579553797841,0.7993296655741605,0.5524551024039587,0.9951917875896801,0.7411952105435458,0.7503711873834783,0.7685199304060503,0.9913423806428909,0.7658374706904093,0.20120698399841785,0.11799620309223731
13,0.01465595577928153,0.022432701662182808,0.8001055479049682,0.6645081043243408,0.9951812007210471,0.7427714196118441,0.7527891733429649,0.7679234667257829,0.9928494443496069,0.7218022545178732,0.49659350762764615,0.3850078855951627
14,0.014477405392310835,0.022982779890298843,0.8023245085369457,0.6640066703160604,0.9952817136591131,0.7500037935647097,0.7546413519165732,0.7665332095189528,0.9931002110242844,0.7975029746691386,0.5000497053066889,0.3680141617854436
15,0.014579595591534268,0.030827626896401245,0.7975265459580855,0.6059516668319702,0.9951123486865651,0.7410436164249073,0.7477021103555506,0.7688341465863314,0.9920410364866257,0.7432336509227753,0.3583754238982995,0.23809043566385904
16,0.014506411010568793,0.029442958068102598,0.7998598998243158,0.5939281682173411,0.9951146526770158,0.7370115280151367,0.7513340532779693,0.7787140710787339,0.9920129030942917,0.7909324715534846,0.32046245659391087,0.20782517828047276
17,0.014573696695945479,0.017086598556488752,0.7908633199605075,0.7263218114773432,0.9947183338078586,0.7462145434184508,0.7327876394445246,0.7473894010890614,0.9944193164507548,0.8291949927806854,0.6276211440563202,0.5060222943623861
18,0.014069101231342012,0.02027591411024332,0.8049410863356157,0.7018724332253138,0.9952245062047785,0.7402275865728205,0.7575041036714207,0.7945800458843058,0.9933732002973557,0.7196496029694875,0.5808338423569998,0.4898328160246213
